date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
7/14/2008,Darwin,ENE,33,ESE,NNW,7,20
7/15/2008,Sydney,NA,NA,W,ESE,20,11
7/15/2008,Canberra,NNW,28,NA,NNW,NA,17
7/15/2008,Melbourne,NNE,39,N,N,17,24
7/15/2008,Brisbane,W,31,SSW,NNE,9,9
7/15/2008,Adelaide,WSW,43,W,WSW,17,24
7/15/2008,Perth,NNE,43,N,W,22,15
7/15/2008,Hobart,SSE,26,NNW,SSE,11,11
7/15/2008,Darwin,ESE,41,SE,NNW,9,20
7/16/2008,Sydney,NA,NA,WNW,SSE,13,11
7/16/2008,Canberra,N,17,SE,NNW,6,9
7/16/2008,Melbourne,N,43,N,N,19,30
7/16/2008,Brisbane,SW,19,WSW,WSW,2,4
7/16/2008,Adelaide,NNW,39,NNE,N,7,19
7/16/2008,Perth,SW,44,SW,WSW,19,13
7/16/2008,Hobart,NNW,17,NNW,NA,11,0
7/16/2008,Darwin,ESE,41,SSE,ESE,15,22
7/17/2008,Sydney,NA,NA,W,N,15,17
7/17/2008,Canberra,NNW,41,NA,NNW,0,24
7/17/2008,Melbourne,N,59,N,N,35,30
7/17/2008,Brisbane,WSW,17,SW,NE,7,9
7/17/2008,Adelaide,NW,44,N,NW,17,22
7/17/2008,Perth,WSW,46,NE,NNW,9,9
7/17/2008,Hobart,NNE,20,NA,ENE,0,7
7/17/2008,Darwin,E,43,SE,ENE,15,20
7/18/2008,Sydney,NA,NA,W,W,13,39
7/18/2008,Canberra,NW,46,NNW,WNW,24,33
7/18/2008,Melbourne,SW,56,WNW,WSW,20,19
7/18/2008,Brisbane,WNW,37,SW,WNW,6,15
7/18/2008,Perth,NW,76,NW,W,22,30
7/18/2008,Hobart,NNW,46,NNE,NW,4,22
7/18/2008,Darwin,N,41,ESE,NNE,13,24
7/19/2008,Sydney,NA,NA,W,W,4,6
7/19/2008,Canberra,NW,35,NNW,NW,15,22
7/19/2008,Melbourne,N,72,N,N,33,43
7/19/2008,Brisbane,W,33,SW,WNW,2,15
7/19/2008,Perth,SSE,37,NA,S,0,17
7/19/2008,Hobart,WNW,41,NE,NNW,11,17
7/19/2008,Darwin,WNW,26,E,NW,9,15
7/20/2008,Sydney,NA,NA,N,NE,6,4
7/20/2008,Canberra,WNW,41,NA,NE,0,6
7/20/2008,Melbourne,NNE,63,NNE,N,43,39
7/20/2008,Brisbane,NNE,30,SW,NNE,6,15
7/20/2008,Adelaide,N,46,N,ENE,26,11
7/20/2008,Perth,NE,20,NE,SSE,7,6
7/20/2008,Hobart,NNW,28,N,NNW,9,7
7/20/2008,Darwin,NW,35,S,NW,7,22
7/21/2008,Sydney,NA,NA,NW,W,26,31
7/21/2008,Canberra,WNW,54,WNW,WNW,26,31
7/21/2008,Melbourne,SW,70,SSW,SSW,31,35
7/21/2008,Brisbane,W,35,N,W,6,15
7/21/2008,Adelaide,SSE,41,S,S,13,15
7/21/2008,Perth,NNE,28,NE,E,2,6
7/21/2008,Hobart,SW,65,SSW,SSW,30,28
7/21/2008,Darwin,SE,41,SE,NW,22,22
7/22/2008,Sydney,NA,NA,W,SSW,19,22
7/22/2008,Canberra,S,39,E,SSW,2,28
7/22/2008,Melbourne,SSW,41,WSW,SSW,15,13
7/22/2008,Brisbane,W,33,SW,E,7,15
7/22/2008,Adelaide,SW,20,NA,SSW,NA,13
7/22/2008,Perth,NE,37,NE,N,11,15
7/22/2008,Hobart,WSW,52,N,SW,11,20
7/22/2008,Darwin,ESE,52,SE,SSE,26,19
7/23/2008,Sydney,NA,NA,W,SSW,22,19
7/23/2008,Canberra,ESE,26,N,ESE,6,11
7/23/2008,Melbourne,SSE,24,NA,SSE,0,17
7/23/2008,Brisbane,SSE,26,SW,S,6,7
7/23/2008,Adelaide,ENE,19,ESE,NNW,7,9
7/23/2008,Perth,N,43,N,NNW,15,7
7/23/2008,Hobart,WSW,30,NW,NW,13,15
7/23/2008,Darwin,SE,52,SE,SE,31,26
7/24/2008,Sydney,NA,NA,W,ESE,19,22
7/24/2008,Canberra,ESE,30,SE,E,7,13
7/24/2008,Melbourne,NNE,33,NNE,N,11,17
7/24/2008,Brisbane,S,28,SSW,NA,9,NA
7/24/2008,Adelaide,NNW,28,N,NNW,9,13
7/24/2008,Perth,W,33,WNW,WSW,7,15
7/24/2008,Hobart,NW,30,NW,NNW,17,11
7/24/2008,Darwin,SE,44,SE,S,28,15
7/25/2008,Sydney,NA,NA,WSW,S,15,17
7/25/2008,Canberra,S,31,SE,SE,7,13
7/25/2008,Melbourne,NNE,37,N,NNE,20,24
7/25/2008,Brisbane,SW,28,WSW,SW,9,11
7/25/2008,Perth,NE,28,E,SW,7,19
7/25/2008,Hobart,NNW,30,NW,NNW,19,13
7/25/2008,Darwin,ESE,43,SE,SSE,24,17
7/26/2008,Sydney,NA,NA,W,SSE,24,13
7/26/2008,Canberra,WNW,33,SE,WNW,2,19
7/26/2008,Melbourne,N,41,N,NNE,24,20
7/26/2008,Brisbane,WSW,24,SW,WNW,9,11
7/26/2008,Adelaide,SW,35,N,WSW,7,20
7/26/2008,Perth,SE,52,E,N,4,2
7/26/2008,Hobart,NW,30,NW,SE,19,7
7/26/2008,Darwin,E,41,ESE,SE,17,15
7/27/2008,Sydney,NA,NA,W,ESE,11,6
7/27/2008,Canberra,SSE,28,SSE,WSW,6,13
7/27/2008,Melbourne,S,31,WSW,SSW,11,13
7/27/2008,Brisbane,SSW,30,SW,W,6,4
7/27/2008,Adelaide,WSW,37,NE,SW,7,15
7/27/2008,Perth,NNE,39,NE,W,11,11
7/27/2008,Hobart,S,37,WNW,SSE,9,24
7/27/2008,Darwin,NNW,28,S,NNW,4,19
7/28/2008,Sydney,NA,NA,W,SW,20,31
7/28/2008,Canberra,S,59,SSW,S,28,37
7/28/2008,Melbourne,SSE,41,WSW,S,9,24
7/28/2008,Brisbane,WSW,39,WSW,WSW,11,15
7/28/2008,Adelaide,W,22,N,W,7,13
7/28/2008,Perth,WSW,44,N,W,11,15
7/28/2008,Hobart,S,39,S,SSW,19,13
7/28/2008,Darwin,N,33,E,NW,2,20
7/29/2008,Sydney,NA,NA,W,SSW,22,20
7/29/2008,Canberra,NA,NA,S,S,19,22
7/29/2008,Melbourne,N,33,N,ESE,11,6
7/29/2008,Brisbane,WSW,33,WSW,SW,11,9
7/29/2008,Adelaide,NNW,56,NE,NNE,17,19
7/29/2008,Perth,WNW,39,NNE,WNW,7,11
7/29/2008,Hobart,N,28,NNW,NNW,15,15
7/29/2008,Darwin,E,33,SSE,NNW,11,19
7/30/2008,Sydney,NA,NA,W,ESE,19,11
7/30/2008,Canberra,NNW,31,NA,NNW,0,15
7/30/2008,Melbourne,N,56,N,NNE,28,31
7/30/2008,Brisbane,WNW,22,WSW,WSW,11,6
7/30/2008,Adelaide,WNW,28,NE,W,11,9
7/30/2008,Perth,WSW,54,W,W,19,24
7/30/2008,Hobart,NW,28,N,NNW,15,15
7/30/2008,Darwin,NW,35,S,NW,7,22
7/31/2008,Sydney,NA,NA,W,E,19,11
7/31/2008,Canberra,WNW,48,NA,WNW,0,26
7/31/2008,Melbourne,N,69,N,N,41,41
7/31/2008,Brisbane,WSW,26,SSE,W,6,11
7/31/2008,Adelaide,W,69,NNE,NW,17,20
7/31/2008,Perth,SW,37,NNE,SSW,4,9
7/31/2008,Hobart,NW,35,NNW,NNW,28,19
7/31/2008,Darwin,E,33,ENE,NNW,17,22
8/1/2008,Sydney,NA,NA,WNW,WNW,17,26
8/1/2008,Canberra,W,65,NW,NW,19,28
8/1/2008,Melbourne,WSW,80,NW,WSW,28,43
8/1/2008,Brisbane,W,35,SW,N,2,7
8/1/2008,Perth,N,30,NNE,N,11,11
8/1/2008,Hobart,WSW,33,NNW,ESE,20,2
8/1/2008,Darwin,SSE,33,SE,N,13,28
8/2/2008,Sydney,NA,NA,W,W,28,24
8/2/2008,Canberra,WNW,57,NNW,WNW,28,31
8/2/2008,Melbourne,WSW,46,W,WSW,19,26
8/2/2008,Brisbane,W,46,W,W,19,17
8/2/2008,Perth,SW,46,SW,SSW,22,20
8/2/2008,Hobart,WSW,57,NNE,WSW,13,31
8/2/2008,Darwin,E,44,E,ESE,15,24
8/3/2008,Sydney,NA,NA,W,W,20,7
8/3/2008,Canberra,WNW,35,ENE,WNW,4,24
8/3/2008,Melbourne,N,52,N,N,22,30
8/3/2008,Brisbane,WSW,22,SSW,NE,11,11
8/3/2008,Adelaide,NNW,39,NNE,NNW,15,19
8/3/2008,Perth,S,24,NNE,S,6,15
8/3/2008,Hobart,NNW,33,NW,ESE,17,13
8/3/2008,Darwin,ESE,54,ESE,E,17,33
8/4/2008,Sydney,NA,NA,W,E,13,13
8/4/2008,Canberra,W,31,ESE,W,4,19
8/4/2008,Melbourne,NNE,54,N,NNE,17,26
8/4/2008,Brisbane,NE,26,SW,NE,7,11
8/4/2008,Adelaide,NW,31,N,S,9,6
8/4/2008,Perth,NE,22,ENE,NE,6,6
8/4/2008,Hobart,NNW,35,NNW,NNW,19,7
8/4/2008,Darwin,ESE,52,S,WNW,11,28
8/5/2008,Sydney,NA,NA,W,SSE,22,13
8/5/2008,Canberra,S,50,NA,SSW,0,26
8/5/2008,Melbourne,SSE,30,WSW,S,6,20
8/5/2008,Brisbane,E,22,WSW,ENE,7,11
8/5/2008,Adelaide,W,26,S,S,6,11
8/5/2008,Perth,NE,20,ENE,SE,7,7
8/5/2008,Hobart,NNW,35,NNW,NNW,17,15
8/5/2008,Darwin,ESE,44,NA,NW,0,24
8/6/2008,Sydney,NA,NA,W,SSW,15,13
8/6/2008,Canberra,S,48,S,SSE,30,22
8/6/2008,Melbourne,NW,35,N,NNE,13,17
8/6/2008,Brisbane,W,39,SW,W,7,15
8/6/2008,Adelaide,WSW,48,N,N,17,13
8/6/2008,Perth,WSW,22,NA,WSW,0,13
8/6/2008,Hobart,NNW,28,NNW,ESE,17,9
8/6/2008,Darwin,E,46,SE,ENE,15,24
8/7/2008,Sydney,NA,NA,W,NW,20,19
8/7/2008,Canberra,NNW,41,SE,N,7,26
8/7/2008,Melbourne,W,41,SSW,S,2,15
8/7/2008,Brisbane,W,30,SW,W,9,19
8/7/2008,Adelaide,SW,43,SSW,WSW,9,17
8/7/2008,Perth,ESE,24,SE,ESE,11,9
8/7/2008,Hobart,SE,20,NA,SE,0,15
8/7/2008,Darwin,ESE,50,ESE,E,24,24
8/8/2008,Sydney,NA,NA,W,SW,17,19
8/8/2008,Canberra,N,43,WNW,N,6,30
8/8/2008,Melbourne,NNW,35,NNW,NW,19,24
8/8/2008,Brisbane,W,48,W,W,11,19
8/8/2008,Perth,ENE,31,E,ENE,11,13
8/8/2008,Hobart,NNW,24,NNW,ENE,13,9
8/8/2008,Darwin,ESE,52,SE,E,19,19
8/9/2008,Sydney,NA,NA,W,WNW,19,15
8/9/2008,Canberra,NW,43,N,NW,6,24
8/9/2008,Melbourne,NNW,46,N,NW,17,22
8/9/2008,Brisbane,SW,19,SW,ENE,7,13
8/9/2008,Perth,ESE,46,E,E,17,15
8/9/2008,Hobart,NNW,28,NNW,SE,17,17
8/9/2008,Darwin,E,41,ESE,NW,15,24
8/10/2008,Sydney,NA,NA,NW,WNW,19,24
8/10/2008,Canberra,NW,50,NW,NW,30,24
8/10/2008,Melbourne,SW,70,W,WSW,19,24
8/10/2008,Brisbane,W,31,S,W,6,17
8/10/2008,Adelaide,SSW,48,SSW,SW,13,24
8/10/2008,Perth,NNE,39,ENE,ENE,13,19
8/10/2008,Hobart,NNW,22,NNW,SE,7,9
8/10/2008,Darwin,E,37,SE,E,15,17
8/11/2008,Sydney,NA,NA,W,W,33,20
8/11/2008,Canberra,N,39,NNW,N,9,30
8/11/2008,Melbourne,WSW,50,W,WSW,19,30
8/11/2008,Brisbane,W,37,WSW,WSW,11,13
8/11/2008,Adelaide,WSW,37,N,W,9,17
8/11/2008,Perth,E,30,E,SE,9,9
8/11/2008,Hobart,NNW,50,NNW,E,19,9
8/11/2008,Darwin,ESE,46,SE,WNW,26,20
8/12/2008,Sydney,NA,NA,W,W,19,30
8/12/2008,Canberra,WNW,59,NW,WNW,22,24
8/12/2008,Melbourne,W,63,NNW,W,13,26
8/12/2008,Brisbane,SW,24,WSW,SSW,9,4
8/12/2008,Adelaide,WNW,46,NNW,W,11,17
8/12/2008,Perth,SE,28,E,ESE,11,15
8/12/2008,Hobart,WSW,63,N,W,19,28
8/12/2008,Darwin,ESE,37,SE,WNW,20,19
8/13/2008,Sydney,NA,NA,WSW,ESE,22,15
8/13/2008,Canberra,WNW,44,WNW,NW,20,30
8/13/2008,Melbourne,WSW,46,W,W,24,31
8/13/2008,Brisbane,WNW,20,SW,NNW,7,6
8/13/2008,Adelaide,SW,28,N,SW,7,15
8/13/2008,Perth,NNE,31,E,E,7,11
8/13/2008,Hobart,W,78,NW,W,22,31
8/13/2008,Darwin,E,43,SE,NW,20,26
8/14/2008,Sydney,NA,NA,W,WSW,22,26
8/14/2008,Canberra,NW,59,NNW,WNW,28,39
8/14/2008,Melbourne,WSW,56,WSW,WSW,31,39
8/14/2008,Brisbane,W,30,SW,WNW,9,11
8/14/2008,Adelaide,SW,35,N,SW,7,20
8/14/2008,Perth,NE,33,NE,ENE,13,13
8/14/2008,Hobart,SW,57,SW,WSW,20,26
8/14/2008,Darwin,NNE,31,SE,NNW,20,22
8/15/2008,Sydney,NA,NA,W,W,22,31
8/15/2008,Canberra,WNW,52,WNW,NW,28,33
8/15/2008,Melbourne,WSW,50,WSW,SSE,26,19
8/15/2008,Brisbane,WNW,41,W,W,17,17
8/15/2008,Perth,NNW,30,NE,SW,11,9
8/15/2008,Hobart,SW,44,SSE,S,7,15
8/15/2008,Darwin,N,41,SE,N,24,11
8/16/2008,Sydney,NA,NA,W,SE,22,15
8/16/2008,Canberra,NNW,46,WNW,WSW,24,28
8/16/2008,Melbourne,SSW,52,SW,SSW,28,28
8/16/2008,Brisbane,WNW,43,W,W,17,22
8/16/2008,Adelaide,SW,33,S,SSW,6,11
8/16/2008,Perth,NNE,30,NE,NW,13,9
8/16/2008,Hobart,SW,61,SSW,S,26,22
8/16/2008,Darwin,ESE,43,ESE,NNW,30,17
8/17/2008,Sydney,NA,NA,W,SSE,17,15
8/17/2008,Canberra,N,30,ESE,NNW,9,17
8/17/2008,Melbourne,SW,31,SW,SSW,24,17
8/17/2008,Brisbane,WSW,56,SW,NE,13,11
8/17/2008,Adelaide,SW,39,SSW,SSW,4,17
8/17/2008,Perth,N,28,NE,WSW,15,7
8/17/2008,Hobart,WSW,33,NW,S,9,17
8/17/2008,Darwin,E,44,SE,SSE,26,24
8/18/2008,Sydney,NA,NA,W,SSW,20,19
8/18/2008,Canberra,SSE,48,NNW,WNW,7,30
8/18/2008,Melbourne,SW,41,W,SW,24,20
8/18/2008,Brisbane,WNW,19,SW,SSE,7,4
8/18/2008,Adelaide,WSW,30,NA,SW,0,13
8/18/2008,Perth,NNW,39,NNE,WNW,13,17
8/18/2008,Hobart,N,56,N,NNW,11,22
8/18/2008,Darwin,SE,46,SE,SE,31,17
8/19/2008,Sydney,NA,NA,W,ENE,22,15
8/19/2008,Canberra,NW,33,N,NNW,4,20
8/19/2008,Melbourne,NNW,50,N,NW,30,28
8/19/2008,Brisbane,SW,30,SW,NNE,15,9
8/19/2008,Adelaide,NW,39,NNW,NW,11,19
8/19/2008,Perth,SE,30,SSE,SSE,4,11
8/19/2008,Hobart,NNW,91,NNW,NNW,24,43
8/19/2008,Darwin,E,48,SE,N,20,15
8/20/2008,Sydney,NA,NA,E,W,2,4
8/20/2008,Canberra,WNW,39,NNW,WNW,13,24
8/20/2008,Melbourne,NNW,52,N,N,30,33
8/20/2008,Brisbane,E,22,SW,NE,11,13
8/20/2008,Adelaide,WSW,43,NNE,NW,9,20
8/20/2008,Perth,E,37,SE,SE,19,19
8/20/2008,Hobart,NNW,39,NNW,WNW,11,13
8/20/2008,Darwin,ENE,39,NE,NNE,13,22
8/21/2008,Sydney,NA,NA,W,ENE,7,11
8/21/2008,Canberra,NW,46,NNW,NW,15,30
8/21/2008,Melbourne,SSW,41,W,S,9,13
8/21/2008,Brisbane,N,17,SSW,NE,6,9
8/21/2008,Adelaide,SW,57,SSE,SSW,15,17
8/21/2008,Perth,ESE,43,E,ESE,15,15
8/21/2008,Hobart,S,54,NNW,S,13,20
8/21/2008,Darwin,E,41,E,NNW,13,20
8/22/2008,Sydney,NA,NA,W,SSW,15,17
8/22/2008,Canberra,S,59,S,S,15,26
8/22/2008,Melbourne,S,46,SW,S,17,31
8/22/2008,Brisbane,W,39,NNE,NW,9,15
8/22/2008,Adelaide,WSW,37,S,SW,6,15
8/22/2008,Perth,NE,41,E,ENE,7,17
8/22/2008,Hobart,NNW,28,NNW,WSW,15,13
8/22/2008,Darwin,E,52,SSE,ESE,17,19
8/23/2008,Sydney,NA,NA,SSW,S,24,28
8/23/2008,Canberra,S,54,SSW,ESE,30,17
8/23/2008,Melbourne,WSW,26,WSW,SE,19,11
8/23/2008,Brisbane,SW,39,W,SW,17,9
8/23/2008,Adelaide,WSW,24,N,SW,2,9
8/23/2008,Perth,NE,31,NE,NE,19,9
8/23/2008,Hobart,WSW,50,NNW,NNE,13,4
8/23/2008,Darwin,ESE,48,SE,SSE,24,20
8/24/2008,Sydney,NA,NA,W,SSE,24,22
8/24/2008,Canberra,NNW,22,N,NNW,2,11
8/24/2008,Melbourne,W,20,WSW,SSE,17,9
8/24/2008,Brisbane,ENE,24,SW,NE,9,13
8/24/2008,Adelaide,NNW,20,N,WSW,6,13
8/24/2008,Perth,SW,22,NA,SW,0,9
8/24/2008,Hobart,NNW,33,NNW,E,17,9
8/24/2008,Darwin,ESE,37,SE,SE,19,11
8/25/2008,Sydney,NA,NA,W,NE,15,19
8/25/2008,Canberra,WNW,31,SSW,N,7,19
8/25/2008,Melbourne,N,37,N,N,19,26
8/25/2008,Brisbane,ENE,30,SSW,E,11,17
8/25/2008,Adelaide,NA,NA,NNE,WNW,13,17
8/25/2008,Perth,SSW,30,E,SSW,6,15
8/25/2008,Hobart,WNW,35,NNW,WSW,15,15
8/25/2008,Darwin,ENE,48,E,NNE,22,31
8/26/2008,Sydney,NA,NA,WNW,E,19,15
8/26/2008,Canberra,NW,48,NA,WNW,0,26
8/26/2008,Melbourne,W,46,N,WSW,28,26
8/26/2008,Brisbane,SSW,50,S,NNE,6,13
8/26/2008,Adelaide,WSW,31,NE,WSW,7,17
8/26/2008,Perth,E,22,E,ESE,11,11
8/26/2008,Hobart,SSW,37,NNW,NW,15,11
8/26/2008,Darwin,N,46,SSE,N,9,30
8/27/2008,Sydney,NA,NA,W,SSE,19,26
8/27/2008,Canberra,SSW,30,SSE,SE,9,13
8/27/2008,Melbourne,SSW,30,WSW,SSW,9,19
8/27/2008,Brisbane,WNW,19,ESE,WNW,2,7
8/27/2008,Adelaide,ESE,28,ESE,E,9,13
8/27/2008,Perth,NNE,30,ENE,ENE,9,9
8/27/2008,Hobart,NNW,26,NNW,S,11,13
8/27/2008,Darwin,NE,48,E,NNE,7,31
8/28/2008,Sydney,NA,NA,W,S,13,20
8/28/2008,Canberra,ENE,30,SE,NE,6,15
8/28/2008,Melbourne,SSE,26,W,SSE,6,13
8/28/2008,Brisbane,E,22,SSW,ESE,4,9
8/28/2008,Adelaide,ESE,24,ENE,WSW,13,13
8/28/2008,Perth,SSW,26,NNE,WSW,7,13
8/28/2008,Hobart,ESE,22,N,SE,11,13
8/28/2008,Darwin,NNW,33,NE,NNW,11,24
8/29/2008,Sydney,NA,NA,WNW,SSE,19,20
8/29/2008,Canberra,E,28,NA,ENE,0,20
8/29/2008,Melbourne,N,41,N,NNE,19,22
8/29/2008,Brisbane,ENE,28,SSW,ENE,2,15
8/29/2008,Perth,SSW,41,SSE,SW,7,20
8/29/2008,Hobart,NNW,31,NNW,E,20,11
8/29/2008,Darwin,NNE,48,NE,NNE,17,28
8/30/2008,Sydney,NA,NA,W,ENE,13,17
8/30/2008,Canberra,NNW,39,SSW,WSW,4,6
8/30/2008,Melbourne,N,80,NNE,N,37,41
8/30/2008,Brisbane,NNE,28,W,NE,2,15
8/30/2008,Adelaide,N,48,NNE,NW,20,22
8/30/2008,Perth,SW,35,SE,SW,13,19
8/30/2008,Hobart,NNW,52,NNW,NNW,19,22
8/30/2008,Darwin,E,41,ENE,N,15,28
8/31/2008,Sydney,NA,NA,NNE,N,15,22
8/31/2008,Canberra,NW,59,NW,WNW,24,15
8/31/2008,Melbourne,WNW,72,NNW,W,19,46
8/31/2008,Brisbane,NNE,35,N,NNE,11,19
8/31/2008,Adelaide,WSW,50,NW,WSW,20,28
8/31/2008,Perth,WSW,30,N,W,7,15
8/31/2008,Hobart,WNW,54,NNW,WNW,15,15
8/31/2008,Darwin,NE,33,E,NNW,6,24
9/1/2008,Sydney,NA,NA,W,E,7,19
9/1/2008,Canberra,NW,46,NW,W,20,28
9/1/2008,Melbourne,NW,61,NNW,NNW,13,33
9/1/2008,Brisbane,ESE,26,SW,WSW,7,4
9/1/2008,Adelaide,NW,44,NNW,WNW,17,26
9/1/2008,Perth,SSE,20,NNE,SW,7,9
9/1/2008,Hobart,NW,63,NNW,NW,35,28
9/1/2008,Darwin,ENE,39,ENE,N,7,26
9/2/2008,Sydney,NA,NA,W,ESE,19,17
9/2/2008,Canberra,WNW,28,ESE,NNE,2,13
9/2/2008,Melbourne,N,43,N,SSW,11,17
9/2/2008,Brisbane,ESE,26,SE,ENE,11,17
9/2/2008,Adelaide,WSW,30,SW,SW,7,15
9/2/2008,Perth,SW,22,E,WSW,6,6
9/2/2008,Hobart,NNW,74,N,SW,31,28
9/2/2008,Darwin,E,52,NA,NW,0,22
9/3/2008,Sydney,NA,NA,SSE,SSE,22,30
9/3/2008,Canberra,ESE,41,SE,SE,17,20
9/3/2008,Melbourne,SE,33,SE,S,22,24
9/3/2008,Brisbane,SE,44,SE,ESE,19,20
9/3/2008,Adelaide,ESE,37,E,E,19,11
9/3/2008,Perth,SW,28,ENE,WSW,9,17
9/3/2008,Hobart,NNW,33,N,ESE,15,13
9/3/2008,Darwin,E,43,ENE,N,13,28
9/4/2008,Sydney,NA,NA,SE,ESE,20,26
9/4/2008,Canberra,ENE,35,SE,ESE,11,17
9/4/2008,Melbourne,SSE,30,N,ESE,4,13
9/4/2008,Brisbane,SSE,43,SE,SSE,11,13
9/4/2008,Adelaide,ESE,35,E,ENE,17,9
9/4/2008,Perth,SSW,39,S,SW,15,19
9/4/2008,Hobart,NNW,31,NNW,NNW,17,9
9/4/2008,Darwin,E,37,SE,NNW,20,24
9/5/2008,Sydney,NA,NA,ESE,ESE,28,20
9/5/2008,Canberra,SE,26,SSE,ESE,13,13
9/5/2008,Melbourne,NNE,37,NNE,NNW,17,15
9/5/2008,Brisbane,WNW,30,NNE,NNE,6,11
9/5/2008,Adelaide,W,28,S,SW,6,13
9/5/2008,Perth,SW,41,S,SW,11,24
9/5/2008,Hobart,NW,39,N,NNW,15,15
9/5/2008,Darwin,E,35,ENE,N,11,19
9/6/2008,Sydney,NA,NA,S,S,22,30
9/6/2008,Canberra,S,35,S,S,19,24
9/6/2008,Melbourne,SSE,26,WSW,S,7,17
9/6/2008,Brisbane,W,61,W,WSW,22,26
9/6/2008,Perth,SSE,28,SE,SSE,11,17
9/6/2008,Hobart,NW,37,NNW,WNW,17,19
9/6/2008,Darwin,N,33,N,NW,4,22
9/7/2008,Sydney,NA,NA,W,ESE,15,15
9/7/2008,Canberra,NW,35,WNW,NW,7,22
9/7/2008,Melbourne,SSW,41,W,SSE,15,28
9/7/2008,Brisbane,W,24,SW,NNE,9,7
9/7/2008,Adelaide,ESE,39,NNE,NNE,7,9
9/7/2008,Perth,SSW,35,ENE,SW,9,11
9/7/2008,Hobart,NW,50,NNE,SW,7,11
9/7/2008,Darwin,WNW,33,SSW,WNW,4,26
9/8/2008,Sydney,NA,NA,W,SSE,15,24
9/8/2008,Canberra,SE,31,NA,WNW,0,11
9/8/2008,Melbourne,SSE,39,SSW,S,19,28
9/8/2008,Brisbane,NE,22,SW,NE,9,11
9/8/2008,Adelaide,SE,31,NNW,WSW,6,17
9/8/2008,Perth,SW,30,E,SW,7,15
9/8/2008,Hobart,SSW,52,SSW,SSE,19,20
9/8/2008,Darwin,WNW,33,WSW,NW,9,22
9/9/2008,Sydney,NA,NA,WSW,SE,13,20
9/9/2008,Canberra,SSE,43,SE,N,9,22
9/9/2008,Melbourne,S,30,SW,SSE,13,17
9/9/2008,Brisbane,NE,26,S,ENE,7,13
9/9/2008,Adelaide,WSW,22,NE,SW,9,13
9/9/2008,Perth,SW,30,NNE,WSW,4,17
9/9/2008,Hobart,SSW,31,S,E,7,9
9/9/2008,Darwin,E,48,SSE,NNW,9,26
9/10/2008,Sydney,NA,NA,W,ESE,17,19
9/10/2008,Canberra,N,30,SW,WNW,6,20
9/10/2008,Melbourne,N,44,N,NNE,7,17
9/10/2008,Brisbane,NNE,24,W,NE,7,11
9/10/2008,Adelaide,N,31,N,NNW,15,19
9/10/2008,Perth,NW,31,NW,WNW,7,17
9/10/2008,Hobart,SSW,28,NNW,NNW,17,13
9/10/2008,Darwin,E,52,SSE,NNW,13,24
9/11/2008,Sydney,NA,NA,WNW,ENE,15,20
9/11/2008,Canberra,NW,31,NE,N,4,20
9/11/2008,Melbourne,N,67,N,N,46,39
9/11/2008,Brisbane,NNE,28,WSW,ENE,9,15
9/11/2008,Adelaide,N,41,N,NW,19,20
9/11/2008,Perth,WSW,46,WSW,WSW,19,20
9/11/2008,Hobart,NNW,52,N,NNE,28,20
9/11/2008,Darwin,NW,33,SW,NW,6,24
9/12/2008,Sydney,NA,NA,W,NE,11,20
9/12/2008,Canberra,NW,48,NNE,NW,9,26
9/12/2008,Melbourne,N,91,N,N,65,39
9/12/2008,Brisbane,NNE,37,NNE,NE,2,15
9/12/2008,Adelaide,WNW,44,NNW,WNW,11,20
9/12/2008,Perth,WNW,52,W,NW,11,19
9/12/2008,Hobart,NW,87,NNW,NNW,15,39
9/12/2008,Darwin,WNW,35,WNW,WNW,9,26
9/13/2008,Sydney,NA,NA,E,NE,4,7
9/13/2008,Canberra,NW,50,N,NW,20,26
9/13/2008,Melbourne,N,70,N,N,43,39
9/13/2008,Brisbane,N,30,N,NE,4,13
9/13/2008,Perth,SW,59,SW,SW,17,17
9/13/2008,Hobart,NW,93,NW,NW,33,54
9/13/2008,Darwin,NNW,31,NE,NNW,15,17
9/14/2008,Sydney,NA,NA,N,NW,15,7
9/14/2008,Canberra,NNW,67,N,NW,39,30
9/14/2008,Melbourne,WNW,70,WNW,NW,35,26
9/14/2008,Brisbane,ENE,33,N,NNE,13,15
9/14/2008,Adelaide,WSW,52,WNW,NW,24,26
9/14/2008,Perth,WSW,54,W,SW,22,26
9/14/2008,Hobart,NNW,87,NNW,NW,43,31
9/14/2008,Darwin,N,35,NNE,NNW,11,20
9/15/2008,Sydney,NA,NA,N,NW,28,39
9/15/2008,Canberra,NW,98,NW,NNW,31,52
9/15/2008,Melbourne,WNW,102,N,NW,39,33
9/15/2008,Brisbane,NE,28,S,NNE,2,15
9/15/2008,Adelaide,W,74,WNW,WSW,26,33
9/15/2008,Perth,N,26,E,NNE,9,9
9/15/2008,Hobart,NNW,83,NNW,NNW,43,39
9/15/2008,Darwin,NW,28,NW,NNW,7,17
9/16/2008,Sydney,NA,NA,W,WSW,39,19
9/16/2008,Canberra,WNW,65,WNW,WNW,26,31
9/16/2008,Melbourne,WSW,50,W,S,30,13
9/16/2008,Brisbane,SE,33,N,ENE,2,15
9/16/2008,Adelaide,SW,39,SW,WSW,13,13
9/16/2008,Perth,WSW,30,NNE,WSW,6,15
