date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
2/4/2010,Walpole,SE,43,E,SE,11,24
2/4/2010,Hobart,NNE,52,NNE,NE,17,35
2/4/2010,Launceston,NNE,43,E,NNW,9,19
2/4/2010,AliceSprings,ESE,39,NE,E,20,15
2/4/2010,Darwin,WSW,44,W,W,28,30
2/5/2010,Albury,SE,33,S,SSW,9,13
2/5/2010,BadgerysCreek,NE,41,NE,NW,2,13
2/5/2010,Cobar,SSW,39,ENE,SSW,9,20
2/5/2010,CoffsHarbour,NE,41,NNW,NE,9,26
2/5/2010,Moree,NA,43,NE,NE,39,15
2/5/2010,Newcastle,NA,NA,NA,NA,0,0
2/5/2010,NorahHead,NE,48,NE,SSW,13,11
2/5/2010,NorfolkIsland,E,69,E,E,39,37
2/5/2010,Penrith,ESE,41,N,NNE,6,15
2/5/2010,Richmond,E,33,NA,NE,0,19
2/5/2010,Sydney,NA,NA,NE,NNE,11,19
2/5/2010,SydneyAirport,S,52,NNE,NNE,24,33
2/5/2010,WaggaWagga,W,35,WNW,E,6,15
2/5/2010,Williamtown,NE,37,NNW,SE,13,19
2/5/2010,Canberra,NA,NA,NA,NA,NA,NA
2/5/2010,Tuggeranong,SSW,41,SSW,S,6,15
2/5/2010,Ballarat,SSE,52,S,S,28,30
2/5/2010,Bendigo,SSE,54,S,SSE,24,30
2/5/2010,Sale,SW,37,WSW,SSW,15,22
2/5/2010,MelbourneAirport,S,43,SSW,SSE,19,31
2/5/2010,Melbourne,S,43,SSW,SSE,19,31
2/5/2010,Mildura,SSE,43,S,S,20,19
2/5/2010,Portland,SSE,39,S,SSE,11,20
2/5/2010,Watsonia,S,35,SSW,S,11,13
2/5/2010,Dartmoor,S,50,SSW,S,6,28
2/5/2010,Brisbane,E,28,NE,NE,9,17
2/5/2010,Cairns,NE,41,NW,ENE,9,22
2/5/2010,GoldCoast,NW,28,WSW,ENE,7,20
2/5/2010,Townsville,ENE,31,NA,ENE,0,24
2/5/2010,Adelaide,SSE,43,SSE,SSE,19,19
2/5/2010,MountGambier,SSE,52,S,S,28,33
2/5/2010,Nuriootpa,SSE,43,SSE,S,19,22
2/5/2010,Woomera,S,44,SSE,S,28,19
2/5/2010,Albany,NA,NA,NE,ESE,7,20
2/5/2010,Witchcliffe,N,31,NNE,W,11,15
2/5/2010,PerthAirport,NE,37,NE,SW,22,20
2/5/2010,Perth,SW,31,ENE,SW,9,15
2/5/2010,SalmonGums,NNE,43,NNE,N,28,17
2/5/2010,Walpole,NE,35,NNE,SSE,9,13
2/5/2010,Hobart,SSW,44,SW,SSW,28,28
2/5/2010,Launceston,NNW,44,NW,SSE,2,26
2/5/2010,AliceSprings,ENE,35,NE,SSE,19,20
2/5/2010,Darwin,E,50,WSW,WNW,15,28
2/6/2010,Albury,SE,43,SE,SE,20,22
2/6/2010,BadgerysCreek,SSE,46,SSW,NA,15,NA
2/6/2010,Cobar,SSW,37,SSW,SSW,11,17
2/6/2010,CoffsHarbour,ENE,30,SSE,NW,9,7
2/6/2010,Moree,NA,NA,NE,NNW,24,17
2/6/2010,Newcastle,NA,NA,SSE,SE,4,6
2/6/2010,NorahHead,SSW,48,SSW,SW,37,15
2/6/2010,NorfolkIsland,ENE,54,E,E,30,31
2/6/2010,Penrith,S,35,SSW,S,13,22
2/6/2010,Richmond,SSE,33,SSW,SSE,11,15
2/6/2010,Sydney,NA,NA,S,S,31,24
2/6/2010,SydneyAirport,S,69,SSW,S,43,41
2/6/2010,WaggaWagga,SE,30,SE,ESE,19,15
2/6/2010,Williamtown,S,37,SSW,E,17,13
2/6/2010,Wollongong,S,65,NA,S,NA,43
2/6/2010,Canberra,NA,NA,NA,NA,NA,NA
2/6/2010,Tuggeranong,SSW,54,S,S,30,26
2/6/2010,MountGinini,SE,50,NA,ESE,NA,17
2/6/2010,Ballarat,ESE,61,SE,ESE,43,43
2/6/2010,Bendigo,SSE,46,SSE,E,26,17
2/6/2010,Sale,ESE,37,WNW,ESE,13,24
2/6/2010,MelbourneAirport,SSE,39,S,S,22,19
2/6/2010,Melbourne,SSE,39,S,S,22,19
2/6/2010,Mildura,SSE,41,S,S,22,15
2/6/2010,Portland,SE,48,ESE,SE,26,24
2/6/2010,Watsonia,SE,33,SSE,SSE,11,17
2/6/2010,Dartmoor,SE,54,ESE,SE,26,26
2/6/2010,Brisbane,E,39,NNW,NE,6,17
2/6/2010,Cairns,N,19,NE,N,4,11
2/6/2010,GoldCoast,ESE,57,SE,E,11,13
2/6/2010,Townsville,SW,37,ENE,NE,9,19
2/6/2010,Adelaide,W,30,NA,WSW,0,19
2/6/2010,MountGambier,ESE,48,SE,SSE,31,15
2/6/2010,Nuriootpa,SE,50,ESE,S,19,9
2/6/2010,Woomera,SSE,41,ESE,S,20,9
2/6/2010,Albany,NA,NA,WSW,N,33,31
2/6/2010,Witchcliffe,NW,35,W,NW,11,19
2/6/2010,PerthAirport,WNW,35,WSW,W,13,20
2/6/2010,Perth,WNW,30,WSW,W,11,13
2/6/2010,SalmonGums,NNW,48,NNW,NE,17,17
2/6/2010,Walpole,WNW,35,W,WSW,19,15
2/6/2010,Hobart,SW,33,S,SE,11,22
2/6/2010,Launceston,SSE,46,SSE,SE,28,19
2/6/2010,AliceSprings,W,52,ESE,SSW,22,11
2/6/2010,Darwin,SSE,54,WSW,WNW,11,30
2/7/2010,Albury,SE,37,SE,E,19,6
2/7/2010,BadgerysCreek,SSW,39,SW,ENE,13,4
2/7/2010,Cobar,ESE,31,E,ESE,17,9
2/7/2010,CoffsHarbour,NNE,35,S,E,13,17
2/7/2010,Moree,NNE,33,E,ENE,15,20
2/7/2010,Newcastle,NA,NA,NA,SE,0,7
2/7/2010,NorahHead,NE,43,S,S,22,19
2/7/2010,NorfolkIsland,E,54,E,E,33,33
2/7/2010,Penrith,ESE,30,SSW,SW,6,7
2/7/2010,Richmond,SE,31,NA,SW,0,2
2/7/2010,Sydney,NA,NA,SSW,SE,19,15
2/7/2010,SydneyAirport,S,72,S,S,31,31
2/7/2010,WaggaWagga,ENE,39,SE,NE,11,13
2/7/2010,Williamtown,SE,33,ENE,SE,11,26
2/7/2010,Wollongong,S,61,WSW,SSE,7,31
2/7/2010,Canberra,NA,NA,NA,NA,NA,NA
2/7/2010,MountGinini,ENE,43,ESE,ENE,24,20
2/7/2010,Ballarat,SE,46,NNE,W,9,11
2/7/2010,Bendigo,SSE,28,ESE,N,9,13
2/7/2010,Sale,E,37,E,ESE,17,24
2/7/2010,MelbourneAirport,SSE,31,NA,SSE,0,13
2/7/2010,Melbourne,SSE,31,NA,SSE,0,13
2/7/2010,Mildura,ENE,33,ENE,E,17,19
2/7/2010,Portland,ENE,39,ENE,SSW,13,15
2/7/2010,Watsonia,SE,28,ENE,SW,7,11
2/7/2010,Dartmoor,E,37,E,W,11,11
2/7/2010,Brisbane,SSE,30,SSE,SE,11,13
2/7/2010,Cairns,NE,31,S,E,7,22
2/7/2010,GoldCoast,ESE,48,SSW,SSE,19,20
2/7/2010,Townsville,ESE,44,SE,NE,11,22
2/7/2010,Adelaide,SW,33,NNE,WSW,2,15
2/7/2010,MountGambier,SSW,39,E,SSW,7,26
2/7/2010,Nuriootpa,SE,33,ENE,N,15,11
2/7/2010,Woomera,SSE,30,ENE,SE,15,9
2/7/2010,Albany,NA,NA,WSW,SSE,17,19
2/7/2010,Witchcliffe,SSE,31,SSE,S,7,19
2/7/2010,PearceRAAF,WSW,33,WSW,WSW,9,22
2/7/2010,PerthAirport,WSW,30,SW,WSW,9,17
2/7/2010,Perth,WSW,30,W,WSW,7,15
2/7/2010,SalmonGums,SSE,44,SE,SSE,13,22
2/7/2010,Walpole,SSE,30,SSW,SSE,6,17
2/7/2010,Hobart,ESE,31,N,ESE,11,19
2/7/2010,Launceston,SSE,39,SSE,SSW,20,7
2/7/2010,AliceSprings,SSE,41,ESE,SSE,17,19
2/7/2010,Darwin,WNW,37,SSW,WNW,11,26
2/8/2010,Albury,NNW,37,ESE,ESE,7,11
2/8/2010,BadgerysCreek,E,28,ESE,WNW,9,19
2/8/2010,Cobar,E,35,ENE,SSW,13,6
2/8/2010,CoffsHarbour,ESE,28,SW,ESE,13,13
2/8/2010,Moree,ENE,33,E,NNE,17,13
2/8/2010,Newcastle,NA,NA,NE,SE,6,9
2/8/2010,NorahHead,NE,39,ENE,E,13,22
2/8/2010,NorfolkIsland,ENE,41,E,E,24,28
2/8/2010,Penrith,ENE,24,S,SSW,6,11
2/8/2010,Richmond,ENE,26,SSE,SSW,6,17
2/8/2010,Sydney,NA,NA,ESE,E,7,22
2/8/2010,SydneyAirport,E,33,NE,E,13,24
2/8/2010,WaggaWagga,ENE,41,E,ENE,17,24
2/8/2010,Williamtown,ESE,43,NE,ESE,17,31
2/8/2010,Wollongong,N,35,N,SE,11,9
2/8/2010,Canberra,NA,NA,NA,NA,NA,NA
2/8/2010,Tuggeranong,ENE,24,NA,N,NA,2
2/8/2010,MountGinini,E,41,ENE,ENE,17,15
2/8/2010,Ballarat,SE,44,NNE,W,13,7
2/8/2010,Bendigo,SSE,33,E,ENE,11,9
2/8/2010,Sale,SE,35,ESE,SE,9,22
2/8/2010,MelbourneAirport,SSE,44,E,S,9,24
2/8/2010,Melbourne,SSE,44,E,S,9,24
2/8/2010,Mildura,ENE,35,E,ESE,9,20
2/8/2010,Portland,SSE,28,ENE,SE,11,17
2/8/2010,Watsonia,WSW,31,ENE,SSW,11,15
2/8/2010,Dartmoor,SSE,41,ESE,SSW,7,26
2/8/2010,Brisbane,E,37,SSE,E,11,22
2/8/2010,Cairns,S,30,SSE,ESE,6,13
2/8/2010,GoldCoast,SE,46,ESE,SE,28,31
2/8/2010,Townsville,ENE,33,NE,ENE,11,19
2/8/2010,Adelaide,SE,39,NNE,WSW,9,19
2/8/2010,MountGambier,S,44,ESE,S,9,30
2/8/2010,Nuriootpa,SE,44,ENE,ESE,13,13
2/8/2010,Woomera,SE,50,E,E,15,19
2/8/2010,Albany,NA,NA,ENE,E,22,37
2/8/2010,Witchcliffe,SE,31,ESE,SW,9,19
2/8/2010,PearceRAAF,SSW,46,ENE,SW,13,30
2/8/2010,PerthAirport,SW,41,ESE,WSW,9,30
2/8/2010,Perth,SW,39,SSW,SW,4,20
2/8/2010,SalmonGums,E,52,E,SSE,20,13
2/8/2010,Walpole,E,35,ENE,SSW,19,20
2/8/2010,Hobart,SE,39,E,ESE,7,24
2/8/2010,Launceston,NW,37,E,NE,4,9
2/8/2010,AliceSprings,ESE,39,ESE,E,7,15
2/8/2010,Darwin,NW,35,W,SW,13,22
2/9/2010,BadgerysCreek,ENE,30,WSW,NNE,4,15
2/9/2010,Cobar,ENE,31,NE,NNE,20,7
2/9/2010,CoffsHarbour,SW,19,WSW,ESE,9,11
2/9/2010,Moree,NE,44,E,ENE,19,13
2/9/2010,Newcastle,NA,NA,NA,SE,0,6
2/9/2010,NorahHead,NNE,35,NA,ENE,0,19
2/9/2010,NorfolkIsland,E,41,E,E,26,28
2/9/2010,Penrith,E,33,N,ENE,4,9
2/9/2010,Richmond,ENE,30,NW,NNE,4,6
2/9/2010,Sydney,NA,NA,W,E,4,24
2/9/2010,SydneyAirport,ENE,37,SW,ENE,9,26
2/9/2010,WaggaWagga,ENE,28,ENE,NE,19,6
2/9/2010,Williamtown,ESE,37,E,ESE,7,24
2/9/2010,Wollongong,NE,28,SE,NNE,6,17
2/9/2010,Canberra,NA,NA,NA,NA,NA,NA
2/9/2010,Tuggeranong,WSW,24,ESE,ENE,2,9
2/9/2010,MountGinini,E,24,NE,N,7,9
2/9/2010,Ballarat,SW,43,N,WNW,26,9
2/9/2010,Bendigo,S,54,NE,N,9,15
2/9/2010,Sale,E,33,NNW,E,4,20
2/9/2010,MelbourneAirport,N,54,N,SSE,39,20
2/9/2010,Melbourne,N,54,N,SSE,39,20
2/9/2010,Mildura,ENE,26,NE,NW,15,7
2/9/2010,Portland,ESE,31,ESE,E,15,20
2/9/2010,Watsonia,NNW,35,NE,NNW,7,17
2/9/2010,Dartmoor,ESE,33,SSW,SSW,13,13
2/9/2010,Brisbane,SE,48,SE,SE,13,17
2/9/2010,Cairns,ENE,30,SSE,NE,11,20
2/9/2010,GoldCoast,SSE,44,S,SE,22,30
2/9/2010,Townsville,ENE,37,SE,ENE,15,13
2/9/2010,Adelaide,ESE,43,NE,SW,13,17
2/9/2010,MountGambier,S,33,N,SSW,2,20
2/9/2010,Nuriootpa,SE,44,NE,ESE,9,20
2/9/2010,Woomera,SE,46,NE,ESE,20,26
2/9/2010,Albany,NA,NA,E,SE,19,28
2/9/2010,Witchcliffe,SE,43,SE,SSE,13,28
2/9/2010,PearceRAAF,W,48,NNE,WNW,20,24
2/9/2010,PerthAirport,ENE,41,NNE,WNW,24,20
2/9/2010,Perth,WNW,33,NE,W,17,15
2/9/2010,SalmonGums,ENE,48,ENE,ENE,26,15
2/9/2010,Walpole,SSE,30,ENE,S,9,17
2/9/2010,Hobart,ESE,31,ENE,SE,9,19
2/9/2010,Launceston,NNW,37,SSE,ENE,9,13
2/9/2010,AliceSprings,SSE,39,E,SSE,15,15
2/9/2010,Darwin,WNW,39,W,WNW,15,28
2/10/2010,Albury,SSW,46,NA,S,NA,15
2/10/2010,BadgerysCreek,ENE,28,SW,E,6,9
2/10/2010,Cobar,N,26,ENE,NE,15,6
2/10/2010,CoffsHarbour,S,26,SW,SE,11,15
2/10/2010,Moree,NE,33,NNE,S,11,13
2/10/2010,Newcastle,NA,NA,NA,SE,NA,9
2/10/2010,NorahHead,NE,41,NNE,NE,15,28
2/10/2010,NorfolkIsland,SE,35,SE,SE,17,22
2/10/2010,Penrith,ENE,30,NA,NW,0,9
2/10/2010,Richmond,ENE,28,NA,NE,0,6
2/10/2010,Sydney,NA,NA,NE,ENE,9,20
2/10/2010,SydneyAirport,NE,43,NNE,ENE,15,30
2/10/2010,WaggaWagga,SW,57,NE,W,9,11
2/10/2010,Williamtown,SE,35,NNE,ESE,13,19
2/10/2010,Canberra,NA,NA,NA,NA,NA,NA
2/10/2010,MountGinini,S,37,WSW,SE,20,15
2/10/2010,Ballarat,SW,72,N,SW,20,50
2/10/2010,Bendigo,SSE,78,SSE,NNW,2,17
2/10/2010,Sale,E,35,NNE,ESE,7,24
2/10/2010,MelbourneAirport,WNW,59,E,N,7,22
2/10/2010,Melbourne,WNW,59,E,N,7,22
2/10/2010,Mildura,N,43,NNE,E,11,7
2/10/2010,Portland,S,31,ENE,S,7,19
2/10/2010,Watsonia,WNW,46,ENE,N,4,15
2/10/2010,Dartmoor,SSW,46,E,SW,9,13
2/10/2010,Brisbane,SE,33,SE,ESE,11,19
2/10/2010,Cairns,ENE,33,SE,ENE,13,19
2/10/2010,GoldCoast,SE,46,SSE,SSE,30,30
2/10/2010,Townsville,ENE,39,E,E,15,26
2/10/2010,Adelaide,ESE,33,N,WSW,2,17
2/10/2010,MountGambier,SW,48,SW,SW,11,28
2/10/2010,Nuriootpa,SW,46,NE,N,7,17
2/10/2010,Woomera,ENE,43,NNE,E,20,19
2/10/2010,Albany,NA,NA,ESE,SSW,7,11
2/10/2010,Witchcliffe,S,28,SSE,S,13,17
2/10/2010,PearceRAAF,SW,37,W,WSW,13,19
2/10/2010,PerthAirport,WNW,43,WNW,SW,13,15
2/10/2010,Perth,WSW,30,W,SW,7,17
2/10/2010,SalmonGums,W,65,NNE,SSE,24,15
2/10/2010,Walpole,SSE,26,WSW,S,7,17
2/10/2010,Hobart,SE,39,NW,SE,2,24
2/10/2010,Launceston,WNW,39,ESE,NW,9,22
2/10/2010,AliceSprings,E,54,SE,SSE,13,15
2/10/2010,Darwin,WNW,37,WNW,WNW,17,30
2/11/2010,Cobar,N,24,N,NNW,9,9
2/11/2010,CoffsHarbour,NE,39,NNW,NE,11,28
2/11/2010,Moree,NA,NA,NNE,NNE,19,13
2/11/2010,Newcastle,NA,NA,NA,NA,NA,NA
2/11/2010,NorahHead,NNE,39,N,NE,7,30
2/11/2010,NorfolkIsland,E,35,SE,SE,19,24
2/11/2010,Penrith,W,30,NA,NNE,0,11
2/11/2010,Richmond,W,33,NA,NNE,0,17
2/11/2010,Sydney,NA,NA,E,ENE,4,26
2/11/2010,SydneyAirport,NNE,44,NNE,ENE,9,30
2/11/2010,WaggaWagga,WNW,52,E,NNW,11,11
2/11/2010,Williamtown,NNW,31,N,ESE,7,20
2/11/2010,Wollongong,NE,39,NA,NNE,NA,24
2/11/2010,Canberra,NA,NA,NA,NA,NA,NA
2/11/2010,Tuggeranong,WNW,37,NA,WNW,NA,13
2/11/2010,MountGinini,NW,54,W,NW,7,15
2/11/2010,Ballarat,NW,41,N,WNW,15,13
2/11/2010,Bendigo,N,44,SE,SSW,11,11
2/11/2010,Sale,SE,35,WNW,E,9,26
2/11/2010,MelbourneAirport,SW,72,WNW,NNE,9,20
2/11/2010,Melbourne,SW,72,WNW,NNE,9,20
2/11/2010,Mildura,SW,52,NNE,WSW,19,24
2/11/2010,Portland,SW,35,ESE,S,11,15
2/11/2010,Watsonia,W,56,ESE,NNW,6,11
2/11/2010,Dartmoor,S,39,E,SSE,11,22
2/11/2010,Brisbane,E,28,E,NE,4,15
2/11/2010,Cairns,ENE,31,SSE,NE,17,20
2/11/2010,GoldCoast,SE,26,SSE,ESE,17,17
2/11/2010,Townsville,SE,48,ESE,E,13,28
2/11/2010,Adelaide,SE,33,NE,SSW,7,6
2/11/2010,MountGambier,SW,39,E,S,13,15
2/11/2010,Nuriootpa,SW,41,WNW,SSW,4,26
2/11/2010,Albany,NA,NA,SSE,SE,13,17
2/11/2010,Witchcliffe,SSE,37,SE,SSE,13,20
2/11/2010,PearceRAAF,SW,35,SSE,W,6,19
2/11/2010,PerthAirport,W,39,WSW,WSW,9,20
2/11/2010,Perth,SW,35,SSE,SW,4,15
2/11/2010,SalmonGums,S,41,S,SSW,11,24
2/11/2010,Walpole,SSE,28,ESE,SSE,13,17
2/11/2010,Hobart,SE,33,ENE,ESE,6,19
2/11/2010,Launceston,NW,28,NW,WNW,11,11
2/11/2010,AliceSprings,WNW,39,NNE,WSW,7,20
2/11/2010,Darwin,N,31,WNW,WNW,17,22
2/12/2010,Albury,SW,24,NA,NNW,NA,11
2/12/2010,Cobar,WNW,61,NNW,SSW,13,19
2/12/2010,CoffsHarbour,NNE,54,N,NNE,19,43
2/12/2010,Moree,NNW,41,N,NW,26,15
2/12/2010,Newcastle,NA,NA,NE,NW,4,9
2/12/2010,NorahHead,SSE,50,NNW,NE,7,17
2/12/2010,NorfolkIsland,E,41,E,E,28,26
2/12/2010,Penrith,SSE,44,NA,W,0,28
2/12/2010,Richmond,SSE,46,NA,WSW,0,17
2/12/2010,Sydney,NA,NA,W,WNW,2,15
2/12/2010,SydneyAirport,W,74,NW,W,13,22
2/12/2010,WaggaWagga,S,33,W,NW,4,7
2/12/2010,Williamtown,WNW,56,NNW,NW,11,28
2/12/2010,Wollongong,SSE,65,NE,SE,6,19
2/12/2010,Canberra,NA,NA,NA,NA,NA,NA
2/12/2010,Tuggeranong,ENE,35,N,WSW,9,15
2/12/2010,MountGinini,NW,69,W,WSW,24,24
2/12/2010,Ballarat,S,41,SSW,S,15,22
2/12/2010,Bendigo,SSE,43,S,S,17,11
2/12/2010,Sale,WSW,37,SSW,ESE,13,9
2/12/2010,MelbourneAirport,S,37,SW,S,20,22
2/12/2010,Melbourne,S,37,SW,S,20,22
2/12/2010,Mildura,SSW,35,S,SW,15,13
2/12/2010,Portland,SE,31,SSE,SE,11,20
2/12/2010,Watsonia,SSW,41,SW,SSW,11,19
2/12/2010,Dartmoor,SE,41,S,SE,9,26
2/12/2010,Brisbane,NE,26,SW,NE,7,15
2/12/2010,Cairns,ESE,35,SSE,ESE,15,20
2/12/2010,GoldCoast,NNE,41,N,NNE,13,33
2/12/2010,Townsville,ESE,37,ENE,SE,9,24
2/12/2010,Adelaide,SW,37,SE,WSW,9,24
2/12/2010,MountGambier,ESE,39,SSE,SSE,11,22
2/12/2010,Nuriootpa,SE,30,SE,S,11,9
2/12/2010,Albany,NA,NA,SSE,SSW,7,20
2/12/2010,Witchcliffe,SSE,44,SSE,SE,22,26
2/12/2010,PearceRAAF,WSW,44,SSW,SW,13,33
2/12/2010,PerthAirport,SW,46,S,WSW,15,31
2/12/2010,Perth,SW,44,SSE,SSW,13,20
2/12/2010,SalmonGums,SSW,37,SE,S,17,22
2/12/2010,Walpole,SSW,31,SSE,SSE,9,13
2/12/2010,Hobart,SSE,44,NW,SSE,11,28
2/12/2010,Launceston,SSE,46,SSE,SE,19,11
2/12/2010,AliceSprings,W,52,SSW,WSW,9,13
2/12/2010,Darwin,WNW,39,WNW,WNW,19,28
2/13/2010,Albury,NE,24,E,NE,9,11
2/13/2010,BadgerysCreek,S,19,NA,NNE,NA,7
2/13/2010,Cobar,NE,24,WNW,SSW,9,9
2/13/2010,CoffsHarbour,NNE,41,ESE,NNE,6,24
2/13/2010,Moree,NNE,33,N,N,26,19
2/13/2010,Newcastle,NA,NA,SE,NA,2,NA
2/13/2010,NorfolkIsland,ENE,31,NE,NE,22,17
2/13/2010,Penrith,SSW,19,W,NA,7,0
2/13/2010,Richmond,W,19,WSW,NA,11,0
2/13/2010,Sydney,NA,NA,S,E,17,11
2/13/2010,SydneyAirport,SSW,37,S,S,26,13
2/13/2010,WaggaWagga,NE,22,NE,WNW,11,4
2/13/2010,Williamtown,SSE,30,SE,SSE,9,19
2/13/2010,Wollongong,S,39,SW,SE,11,7
2/13/2010,Canberra,NA,NA,NA,NA,NA,NA
2/13/2010,Tuggeranong,S,13,NA,S,0,9
2/13/2010,MountGinini,ENE,33,NE,WNW,17,11
2/13/2010,Ballarat,SSE,41,SSE,SE,22,20
2/13/2010,Bendigo,SSE,33,SSE,S,20,17
2/13/2010,Sale,ESE,37,ENE,ESE,9,26
2/13/2010,MelbourneAirport,SSW,31,SSW,S,11,22
2/13/2010,Melbourne,SSW,31,SSW,S,11,22
2/13/2010,Mildura,SE,28,SE,E,19,11
2/13/2010,Portland,ESE,37,SE,ESE,20,24
2/13/2010,Watsonia,SSW,31,SSW,SW,9,17
2/13/2010,Dartmoor,ESE,41,ESE,ESE,22,22
2/13/2010,Brisbane,NE,30,WSW,NE,6,19
2/13/2010,Cairns,SE,33,SSE,SSE,17,17
2/13/2010,GoldCoast,NNE,41,NW,NNE,19,30
2/13/2010,Townsville,E,43,ESE,SE,15,26
2/13/2010,Adelaide,WSW,33,ENE,SW,4,17
2/13/2010,MountGambier,SSW,43,ESE,S,22,26
2/13/2010,Nuriootpa,SSE,43,E,E,15,9
2/13/2010,Woomera,S,46,SE,SSW,19,19
2/13/2010,Albany,NA,NA,SE,SE,9,24
2/13/2010,Witchcliffe,S,37,SE,S,19,22
2/13/2010,PearceRAAF,E,52,E,SE,22,15
2/13/2010,PerthAirport,E,48,E,WSW,28,26
2/13/2010,Perth,SW,37,ESE,SW,15,15
2/13/2010,SalmonGums,SE,35,SE,SSE,15,17
2/13/2010,Walpole,ESE,37,E,SSE,11,20
2/13/2010,Hobart,SE,20,ESE,ESE,6,13
2/13/2010,Launceston,SSE,31,S,WNW,7,9
2/13/2010,AliceSprings,S,35,WNW,W,9,17
2/13/2010,Darwin,WNW,52,W,W,19,17
2/14/2010,Albury,SE,41,SSE,SE,7,20
2/14/2010,BadgerysCreek,SW,39,NA,E,0,19
2/14/2010,Cobar,N,44,NNW,SSW,19,13
2/14/2010,CoffsHarbour,NNE,56,N,NE,26,39
2/14/2010,Moree,WSW,59,N,N,33,19
2/14/2010,Newcastle,NA,NA,NA,NA,0,0
2/14/2010,NorahHead,N,48,NA,NNE,NA,15
2/14/2010,NorfolkIsland,ENE,31,NNE,NE,13,15
2/14/2010,Penrith,SSW,31,NA,NNE,0,9
2/14/2010,Richmond,S,39,NA,NA,0,0
2/14/2010,Sydney,NA,NA,W,E,9,11
2/14/2010,SydneyAirport,SSW,52,WSW,E,9,11
2/14/2010,WaggaWagga,ESE,26,S,ESE,13,11
2/14/2010,Williamtown,W,30,NNW,E,9,2
2/14/2010,Wollongong,SSW,46,NA,N,0,11
2/14/2010,Canberra,NA,NA,NA,NA,NA,NA
2/14/2010,Tuggeranong,S,43,SSE,SSE,4,19
2/14/2010,MountGinini,SSE,50,E,SSE,9,13
2/14/2010,Ballarat,SE,46,S,S,13,20
2/14/2010,Bendigo,S,39,SSE,SSE,17,9
2/14/2010,Sale,E,52,ENE,E,24,37
2/14/2010,MelbourneAirport,SSE,43,SW,S,15,20
2/14/2010,Melbourne,SSE,43,SW,S,15,20
2/14/2010,Mildura,W,44,S,SSW,13,17
2/14/2010,Portland,ESE,56,SSE,SSE,17,22
2/14/2010,Watsonia,SE,39,WSW,SW,6,22
2/14/2010,Dartmoor,SE,54,S,SSW,20,31
2/14/2010,Brisbane,NNE,35,NW,NE,11,17
2/14/2010,Cairns,SE,33,W,N,4,17
2/14/2010,GoldCoast,NNW,44,NNW,NNE,22,28
2/14/2010,Townsville,ENE,31,S,NE,4,19
2/14/2010,Adelaide,SSE,43,NNE,S,4,20
2/14/2010,MountGambier,S,52,S,S,26,33
2/14/2010,Nuriootpa,SSE,48,SE,SSE,15,20
2/14/2010,Woomera,SW,48,S,SSW,24,20
2/14/2010,Albany,NA,NA,ENE,E,2,31
2/14/2010,Witchcliffe,WSW,30,ENE,W,7,19
2/14/2010,PearceRAAF,E,44,ENE,SW,30,30
2/14/2010,PerthAirport,E,52,ENE,SW,30,28
2/14/2010,Perth,S,31,ENE,SW,13,19
2/14/2010,SalmonGums,SE,41,E,ESE,17,17
2/14/2010,Walpole,SSW,31,NNE,S,7,17
2/14/2010,Hobart,ESE,22,SSW,SE,11,9
2/14/2010,Launceston,S,26,NE,S,9,19
2/14/2010,AliceSprings,SSE,50,ESE,SSE,9,28
2/14/2010,Darwin,WSW,50,W,W,19,28
2/15/2010,Albury,ESE,52,SSW,SE,7,28
2/15/2010,BadgerysCreek,WSW,52,NNW,ESE,6,4
2/15/2010,Cobar,SSW,35,SW,SW,15,19
2/15/2010,CoffsHarbour,WNW,57,NE,NE,17,30
2/15/2010,Moree,NNW,31,N,SSW,11,15
2/15/2010,Newcastle,NA,NA,NA,NW,NA,2
2/15/2010,NorahHead,SSW,61,SSE,NE,6,22
2/15/2010,NorfolkIsland,ENE,31,ENE,SE,17,19
2/15/2010,Penrith,W,50,N,WNW,9,7
2/15/2010,Sydney,NA,NA,W,ENE,11,17
2/15/2010,SydneyAirport,S,41,NW,SSW,13,9
2/15/2010,WaggaWagga,S,46,SE,S,9,30
2/15/2010,Williamtown,S,50,N,NNW,7,15
2/15/2010,Wollongong,SSW,63,NW,ESE,9,9
2/15/2010,Canberra,NA,NA,NA,NA,NA,NA
2/15/2010,Tuggeranong,S,46,SW,NA,9,NA
2/15/2010,MountGinini,SSE,65,WSW,SW,9,15
2/15/2010,Ballarat,SE,56,SE,SSE,37,30
2/15/2010,Bendigo,SSE,54,SSE,SSE,13,28
2/15/2010,Sale,ESE,39,SE,SE,24,26
2/15/2010,MelbourneAirport,SE,57,SE,S,28,30
2/15/2010,Melbourne,SE,57,SE,S,28,30
2/15/2010,Mildura,SSW,37,SSW,SW,20,11
2/15/2010,Portland,ESE,46,SSE,SE,17,28
2/15/2010,Watsonia,SE,41,SE,SE,15,20
2/15/2010,Dartmoor,ESE,44,SSE,SE,20,26
2/15/2010,Brisbane,NNE,37,NNW,NNE,11,19
2/15/2010,Cairns,NNE,26,SW,N,4,15
2/15/2010,GoldCoast,W,50,NNW,N,19,30
2/15/2010,Townsville,ENE,30,NA,ENE,0,20
2/15/2010,Adelaide,SSE,39,S,S,15,20
2/15/2010,MountGambier,SSE,39,SSE,SE,26,28
